pair_number,panel,feature_x,feature_y,x,y,predicted_original,predicted_joint_land_cover_change
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.004043268155506,-0.0009957765322721,0.02725694701075554,0.03022870607674122
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.004422627928294,-0.0009957765322721,0.027596531435847282,0.03058655373752117
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0048019877010821,-0.0009957765322721,0.02762230485677719,0.030765613541007042
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0051813474738702,-0.0009957765322721,0.02786179818212986,0.031209593638777733
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0055607072466582,-0.0009957765322721,0.027862008661031723,0.031287968158721924
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0059400670194463,-0.0009957765322721,0.027818478643894196,0.03138824924826622
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0092343238920763,-0.0008669535781215,0.008902465924620628,-0.0031956625171005726
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0088549641192882,-0.0008669535781215,0.009148973971605301,-0.0027862268034368753
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0084756043465002,-0.0008669535781215,0.009423643350601196,-0.0020141731947660446
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0080962445737121,-0.0008669535781215,0.010166035033762455,-0.0008015389321371913
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.007716884800924,-0.0008669535781215,0.010868554934859276,0.00046420173021033406
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.007337525028136,-0.0008669535781215,0.011600816622376442,0.0013688374310731888
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0069581652553479,-0.0008669535781215,0.012244199402630329,0.002648309338837862
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0065788054825598,-0.0008669535781215,0.012448151595890522,0.00310335005633533
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0061994457097717,-0.0008669535781215,0.01260063424706459,0.0037895559798926115
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0058200859369837,-0.0008669535781215,0.01344457920640707,0.005249519366770983
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0054407261641956,-0.0008669535781215,0.015172189101576805,0.008228868246078491
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0050613663914075,-0.0008669535781215,0.01515613216906786,0.008248565718531609
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0046820066186195,-0.0008669535781215,0.016596950590610504,0.01048200111836195
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0043026468458314,-0.0008669535781215,0.017005814239382744,0.011644382029771805
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0039232870730433,-0.0008669535781215,0.01714916154742241,0.012161661870777607
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0035439273002553,-0.0008669535781215,0.017538629472255707,0.013321258127689362
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0031645675274672,-0.0008669535781215,0.01793420873582363,0.0140715092420578
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0027852077546791,-0.0008669535781215,0.018789805471897125,0.015074619092047215
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0024058479818911,-0.0008669535781215,0.018997186794877052,0.015675706788897514
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.002026488209103,-0.0008669535781215,0.01958714798092842,0.016704361885786057
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0016471284363149,-0.0008669535781215,0.01985844038426876,0.01752304472029209
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0012677686635269,-0.0008669535781215,0.020218616351485252,0.018377898260951042
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0008884088907388,-0.0008669535781215,0.020870080217719078,0.01934974640607834
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0005090491179507,-0.0008669535781215,0.021261578425765038,0.020188601687550545
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0001296893451627,-0.0008669535781215,0.02177942357957363,0.021680841222405434
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0002496704276253,-0.0008669535781215,0.024476226419210434,0.025415601208806038
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0006290302004134,-0.0008669535781215,0.024818412959575653,0.026262108236551285
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0010083899732014,-0.0008669535781215,0.025490636005997658,0.027252018451690674
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0013877497459895,-0.0008669535781215,0.025720223784446716,0.027593746781349182
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0017671095187776,-0.0008669535781215,0.02578507736325264,0.027979055419564247
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0021464692915656,-0.0008669535781215,0.026316925883293152,0.028691988438367844
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0025258290643537,-0.0008669535781215,0.02645926922559738,0.02904895693063736
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0029051888371418,-0.0008669535781215,0.026981620118021965,0.02974899858236313
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0032845486099298,-0.0008669535781215,0.02717352844774723,0.03000345267355442
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0036639083827179,-0.0008669535781215,0.027178552001714706,0.030065832659602165
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.004043268155506,-0.0008669535781215,0.027362557128071785,0.030315382406115532
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.004422627928294,-0.0008669535781215,0.02770214155316353,0.030672499909996986
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0048019877010821,-0.0008669535781215,0.027727913111448288,0.03085027076303959
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0051813474738702,-0.0008669535781215,0.027967404574155807,0.03129393234848976
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0055607072466582,-0.0008669535781215,0.02796761877834797,0.03137185052037239
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0059400670194463,-0.0008669535781215,0.02792408876121044,0.031471896916627884
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0092343238920763,-0.0007381306239709,0.008964438922703266,-0.0031409538350999355
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0088549641192882,-0.0007381306239709,0.009210947901010513,-0.0027312517631798983
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0084756043465002,-0.0007381306239709,0.009485617280006409,-0.0019586568232625723
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0080962445737121,-0.0007381306239709,0.010228008963167667,-0.0007456816383637488
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.007716884800924,-0.0007381306239709,0.010930527932941914,0.00052034598775208
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.007337525028136,-0.0007381306239709,0.01166278962045908,0.0014253275003284216
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0069581652553479,-0.0007381306239709,0.012306172400712967,0.0027053228113800287
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0065788054825598,-0.0007381306239709,0.012502177618443966,0.003152647987008095
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0061994457097717,-0.0007381306239709,0.01265465933829546,0.003839337034150958
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0058200859369837,-0.0007381306239709,0.013498605228960514,0.0052999029867351055
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0054407261641956,-0.0007381306239709,0.015226215124130249,0.008279884234070778
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0050613663914075,-0.0007381306239709,0.015210158191621304,0.008299669250845909
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0046820066186195,-0.0007381306239709,0.016650976613163948,0.010533330030739307
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0043026468458314,-0.0007381306239709,0.017059840261936188,0.011696197092533112
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0039232870730433,-0.0007381306239709,0.017203183844685555,0.012213844805955887
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0035439273002553,-0.0007381306239709,0.01758611761033535,0.013373417779803276
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0031645675274672,-0.0007381306239709,0.017979249358177185,0.014121487736701965
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0027852077546791,-0.0007381306239709,0.01883484609425068,0.015124896541237831
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0024058479818911,-0.0007381306239709,0.01903705671429634,0.015725143253803253
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.002026488209103,-0.0007381306239709,0.01962701976299286,0.0167552400380373
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0016471284363149,-0.0007381306239709,0.01988551765680313,0.017561309039592743
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0012677686635269,-0.0007381306239709,0.02024473436176777,0.01841658540070057
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0008884088907388,-0.0007381306239709,0.02089661918580532,0.019388563930988312
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0005090491179507,-0.0007381306239709,0.021274495869874954,0.02022215537726879
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0001296893451627,-0.0007381306239709,0.021776795387268066,0.021684326231479645
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0002496704276253,-0.0007381306239709,0.024341339245438576,0.02529764175415039
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0006290302004134,-0.0007381306239709,0.024685563519597054,0.026185277849435806
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0010083899732014,-0.0007381306239709,0.025357790291309357,0.027184616774320602
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0013877497459895,-0.0007381306239709,0.02557399496436119,0.027516301721334457
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0017671095187776,-0.0007381306239709,0.025638846680521965,0.027904924005270004
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0021464692915656,-0.0007381306239709,0.026171354576945305,0.02862066961824894
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0025258290643537,-0.0007381306239709,0.026313696056604385,0.028978189453482628
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0029051888371418,-0.0007381306239709,0.02683604508638382,0.029678331688046455
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0032845486099298,-0.0007381306239709,0.027027957141399384,0.029933489859104156
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0036639083827179,-0.0007381306239709,0.02703297883272171,0.029996318742632866
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.004043268155506,-0.0007381306239709,0.02721698209643364,0.030245520174503326
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.004422627928294,-0.0007381306239709,0.027556566521525383,0.030602019280195236
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0048019877010821,-0.0007381306239709,0.027582339942455292,0.030779901891946793
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0051813474738702,-0.0007381306239709,0.02782183326780796,0.031223570927977562
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0055607072466582,-0.0007381306239709,0.027822045609354973,0.031301554292440414
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0059400670194463,-0.0007381306239709,0.027778513729572296,0.03140164539217949
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0092343238920763,-0.0006093076698204,0.008799208328127861,-0.0032129574101418257
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0088549641192882,-0.0006093076698204,0.009045716375112534,-0.0028033496346324682
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0084756043465002,-0.0006093076698204,0.009320385754108429,-0.0020309516694396734
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0080962445737121,-0.0006093076698204,0.010062777437269688,-0.0008191431988961995
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.007716884800924,-0.0006093076698204,0.01076529547572136,0.000434284214861691
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.007337525028136,-0.0006093076698204,0.0114975580945611,0.001336634741164744
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0069581652553479,-0.0006093076698204,0.012139695696532726,0.002613816410303116
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0065788054825598,-0.0006093076698204,0.012332646176218987,0.0030577757861465216
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0061994457097717,-0.0006093076698204,0.01248512789607048,0.0037442243192344904
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0058200859369837,-0.0006093076698204,0.01332907471805811,0.005204502027481794
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0054407261641956,-0.0006093076698204,0.01505668368190527,0.008184443227946758
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0050613663914075,-0.0006093076698204,0.015035991556942463,0.008201675489544868
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0046820066186195,-0.0006093076698204,0.016472376883029938,0.010433840565383434
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0043026468458314,-0.0006093076698204,0.016881240531802177,0.01159591507166624
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0039232870730433,-0.0006093076698204,0.017024585977196693,0.012112561613321304
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0035439273002553,-0.0006093076698204,0.017404459416866302,0.013270951807498932
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0031645675274672,-0.0006093076698204,0.017797594889998436,0.014018508605659008
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0027852077546791,-0.0006093076698204,0.018604116514325142,0.014977315440773964
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0024058479818911,-0.0006093076698204,0.018806327134370804,0.015578022226691246
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.002026488209103,-0.0006093076698204,0.019396288320422173,0.01659216545522213
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0016471284363149,-0.0006093076698204,0.01965593732893467,0.017378225922584534
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0012677686635269,-0.0006093076698204,0.020015152171254158,0.018229840323328972
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0008884088907388,-0.0006093076698204,0.02066703699529171,0.019196588546037674
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0005090491179507,-0.0006093076698204,0.02102760225534439,0.020003337413072586
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0001296893451627,-0.0006093076698204,0.0215285737067461,0.021451815962791443
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0002496704276253,-0.0006093076698204,0.024054544046521187,0.024945847690105438
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0006290302004134,-0.0006093076698204,0.024398770183324814,0.025863273069262505
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0010083899732014,-0.0006093076698204,0.025071529671549797,0.026870517060160637
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0013877497459895,-0.0006093076698204,0.02528657764196396,0.027252092957496643
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0017671095187776,-0.0006093076698204,0.025351431220769882,0.02764740027487278
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0021464692915656,-0.0006093076698204,0.025949211791157722,0.028431523591279984
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0025258290643537,-0.0006093076698204,0.02613440342247486,0.02883327566087246
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0029051888371418,-0.0006093076698204,0.026656752452254295,0.029534339904785156
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0032845486099298,-0.0006093076698204,0.02684866636991501,0.02979106269776821
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0036639083827179,-0.0006093076698204,0.026853686198592186,0.02985512465238571
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.004043268155506,-0.0006093076698204,0.027037691324949265,0.030104465782642365
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.004422627928294,-0.0006093076698204,0.027377275750041008,0.030461644753813744
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0048019877010821,-0.0006093076698204,0.027403049170970917,0.030640272423624992
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0051813474738702,-0.0006093076698204,0.027642542496323586,0.031084582209587097
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0055607072466582,-0.0006093076698204,0.02764275297522545,0.031163791194558144
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0059400670194463,-0.0006093076698204,0.02759922295808792,0.03127746656537056
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0092343238920763,-0.0004804847156698,0.009037652052938938,-0.0028954180888831615
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0088549641192882,-0.0004804847156698,0.00928416009992361,-0.0024793304037302732
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0084756043465002,-0.0004804847156698,0.00955883041024208,-0.001705527538433671
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0080962445737121,-0.0004804847156698,0.010304553434252739,-0.0004904746892862022
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.007716884800924,-0.0004804847156698,0.011007072404026985,0.0007594383787363768
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.007337525028136,-0.0004804847156698,0.011739335022866726,0.0016612755134701729
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0069581652553479,-0.0004804847156698,0.012375996448099613,0.0029262350872159004
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0065788054825598,-0.0004804847156698,0.012570399791002274,0.003368763020262122
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0061994457097717,-0.0004804847156698,0.012722883373498917,0.004033845383673906
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0058200859369837,-0.0004804847156698,0.01356683112680912,0.005492220167070627
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0054407261641956,-0.0004804847156698,0.01529338676482439,0.00845947302877903
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0050613663914075,-0.0004804847156698,0.015272695571184158,0.008476308546960354
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0046820066186195,-0.0004804847156698,0.016708265990018845,0.01070750318467617
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0043026468458314,-0.0004804847156698,0.017117127776145935,0.011869104579091072
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0039232870730433,-0.0004804847156698,0.017260858789086342,0.012387528084218502
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0035439273002553,-0.0004804847156698,0.01763787865638733,0.013541894033551216
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0031645675274672,-0.0004804847156698,0.018030837178230286,0.014286578632891178
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0027852077546791,-0.0004804847156698,0.01883736066520214,0.015243490226566792
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0024058479818911,-0.0004804847156698,0.019039928913116455,0.01584114134311676
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.002026488209103,-0.0004804847156698,0.019626453518867493,0.016846658661961555
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0016471284363149,-0.0004804847156698,0.01988634653389454,0.017631638795137405
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0012677686635269,-0.0004804847156698,0.020245565101504326,0.01846383884549141
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0008884088907388,-0.0004804847156698,0.020895076915621758,0.019427118822932243
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0005090491179507,-0.0004804847156698,0.021259747445583344,0.020242560654878616
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0001296893451627,-0.0004804847156698,0.02175484225153923,0.021689577028155327
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0002496704276253,-0.0004804847156698,0.023461000993847847,0.024363553151488304
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0006290302004134,-0.0004804847156698,0.02381199598312378,0.02544131688773632
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0010083899732014,-0.0004804847156698,0.024777580052614212,0.02677777037024498
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0013877497459895,-0.0004804847156698,0.024992628023028374,0.027173150330781937
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0017671095187776,-0.0004804847156698,0.025057481601834297,0.027576040476560593
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0021464692915656,-0.0004804847156698,0.025744017213582993,0.028455054387450218
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0025258290643537,-0.0004804847156698,0.026024354621767998,0.028952427208423615
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0029051888371418,-0.0004804847156698,0.026550205424427986,0.029655462130904198
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0032845486099298,-0.0004804847156698,0.02674301154911518,0.029913896694779396
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0036639083827179,-0.0004804847156698,0.026748033240437508,0.029977798461914062
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.004043268155506,-0.0004804847156698,0.027125170454382896,0.030304457992315292
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.004422627928294,-0.0004804847156698,0.02746475487947464,0.030662082135677338
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0048019877010821,-0.0004804847156698,0.0274905264377594,0.030840333551168442
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0051813474738702,-0.0004804847156698,0.027730019763112068,0.03128383681178093
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0055607072466582,-0.0004804847156698,0.02773023024201393,0.03135878965258598
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0059400670194463,-0.0004804847156698,0.027686703950166702,0.03147093206644058
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0092343238920763,-0.0003516617615192,0.00905553251504898,-0.0028849542140960693
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0088549641192882,-0.0003516617615192,0.009302040562033653,-0.0024688313715159893
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0084756043465002,-0.0003516617615192,0.009576710872352123,-0.0016946860123425722
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0080962445737121,-0.0003516617615192,0.010322433896362782,-0.0004793153202626854
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.007716884800924,-0.0003516617615192,0.011024951934814453,0.0007710587815381587
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.007337525028136,-0.0003516617615192,0.011754614301025867,0.0016702334396541119
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0069581652553479,-0.0003516617615192,0.01239127665758133,0.0029359038453549147
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0065788054825598,-0.0003516617615192,0.012585680931806564,0.0033788068685680628
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0061994457097717,-0.0003516617615192,0.012738163582980633,0.004043616354465485
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0058200859369837,-0.0003516617615192,0.013592897914350033,0.0055128647945821285
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0054407261641956,-0.0003516617615192,0.015319455415010452,0.008477235212922096
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0050613663914075,-0.0003516617615192,0.01529876422137022,0.008494257926940918
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0046820066186195,-0.0003516617615192,0.016732048243284225,0.01071911957114935
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0043026468458314,-0.0003516617615192,0.017140910029411316,0.0118815116584301
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0039232870730433,-0.0003516617615192,0.017284641042351723,0.012400323525071144
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0035439273002553,-0.0003516617615192,0.01766166090965271,0.013554957695305347
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0031645675274672,-0.0003516617615192,0.018044307827949524,0.014289719052612782
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0027852077546791,-0.0003516617615192,0.018846452236175537,0.015243220143020153
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0024058479818911,-0.0003516617615192,0.019049018621444702,0.01584404893219471
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.002026488209103,-0.0003516617615192,0.019628215581178665,0.016843324527144432
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0016471284363149,-0.0003516617615192,0.01988811045885086,0.01762925088405609
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0012677686635269,-0.0003516617615192,0.020251084119081497,0.01846596784889698
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0008884088907388,-0.0003516617615192,0.02090039663016796,0.019429542124271393
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0005090491179507,-0.0003516617615192,0.02125052735209465,0.020232470706105232
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,-0.0001296893451627,-0.0003516617615192,0.02174009196460247,0.02167312242090702
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0002496704276253,-0.0003516617615192,0.023451631888747215,0.02435407042503357
1,a,forest_frac_slope_2000_2025,mndwi_slope_2000_2025,0.0006290302004134,-0.0003516617615192,0.02380082756280899,0.025429798290133476
